Date,Latitude,Longitude,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Network Band,GPS Speed (km/h),deg,min
Sat May 29 2021 03:46:17 UTC,44.99785667,-93.241295,270,-10,-90,0.8,LTE BAND 2,0,93,0.241295
Sat May 29 2021 03:47:16 UTC,44.99785667,-93.241295,270,-11,-90,0.8,LTE BAND 2,0,93,0.241295
Sat May 29 2021 03:48:17 UTC,44.99785667,-93.241295,271,-12,-90,1.4,LTE BAND 2,0,93,0.241295
Sat May 29 2021 03:49:17 UTC,44.99785667,-93.241295,271,-12,-90,1.2,LTE BAND 2,0,93,0.241295
Sat May 29 2021 03:50:17 UTC,44.99785667,-93.241295,271,-12,-90,0.7,LTE BAND 2,0,93,0.241295
Sat May 29 2021 03:51:17 UTC,44.99785667,-93.24130167,271,-11,-90,0.8,LTE BAND 2,0,93,0.241301667
Sat May 29 2021 03:52:17 UTC,44.99785167,-93.241295,271,-10,-90,1.1,LTE BAND 2,0,93,0.241295
Sat May 29 2021 03:53:16 UTC,44.99785167,-93.241295,271,-11,-90,0.9,LTE BAND 2,0,93,0.241295
Sat May 29 2021 03:55:13 UTC,44.99785667,-93.241295,270,-12,-90,0.8,LTE BAND 2,0,93,0.241295
Sat May 29 2021 03:56:12 UTC,44.99785667,-93.241295,270,-12,-90,0.8,LTE BAND 2,0,93,0.241295
Sat May 29 2021 03:57:12 UTC,44.99785667,-93.241295,270,-9,-90,0.8,LTE BAND 2,0,93,0.241295
Sat May 29 2021 03:58:12 UTC,44.99785667,-93.241295,270,-12,-90,0.8,LTE BAND 2,0,93,0.241295
Sat May 29 2021 03:59:13 UTC,44.99785167,-93.241295,269,-11,-90,0.8,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:00:13 UTC,44.99785667,-93.241295,269,-11,-90,0.7,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:01:13 UTC,44.99785667,-93.24128667,269,-10,-90,0.9,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:02:13 UTC,44.99785167,-93.24128667,268,-13,-90,0.8,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:03:12 UTC,44.99785167,-93.24128667,269,-11,-90,1,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:04:12 UTC,44.99785167,-93.241295,269,-10,-90,0.8,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:05:13 UTC,44.99785167,-93.241295,269,-12,-90,0.8,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:06:13 UTC,44.99785167,-93.241295,269,-9,-90,1,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:07:13 UTC,44.99785167,-93.241295,269,-12,-90,0.9,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:08:13 UTC,44.99785667,-93.241295,269,-11,-91,0.9,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:09:17 UTC,44.99785667,-93.241295,269,-10,-90,0.9,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:10:17 UTC,44.99785667,-93.241295,269,-11,-90,0.8,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:11:16 UTC,44.99785167,-93.241295,269,-10,-90,0.8,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:12:17 UTC,44.99785167,-93.241295,269,-10,-90,0.8,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:13:17 UTC,44.99785167,-93.241295,269,-10,-90,0.8,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:14:17 UTC,44.99785167,-93.241295,269,-11,-90,0.8,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:15:17 UTC,44.99785167,-93.241295,269,-10,-90,0.9,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:16:17 UTC,44.99785167,-93.241295,270,-10,-90,1.1,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:17:17 UTC,44.99785167,-93.241295,270,-10,-90,1,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:18:16 UTC,44.99785167,-93.241295,270,-10,-90,1.2,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:19:17 UTC,44.99785167,-93.241295,270,-9,-91,1,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:20:17 UTC,44.99785167,-93.241295,270,-15,-90,1.2,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:21:17 UTC,44.99784833,-93.241295,270,-11,-90,0.9,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:22:17 UTC,44.99784833,-93.241295,270,-10,-90,0.9,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:23:17 UTC,44.99784833,-93.241295,270,-10,-90,0.9,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:24:17 UTC,44.99784833,-93.241295,270,-9,-90,0.9,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:25:16 UTC,44.99784833,-93.241295,270,-10,-91,1.2,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:26:16 UTC,44.99784833,-93.241295,270,-11,-90,1.1,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:27:17 UTC,44.99784833,-93.241295,270,-12,-91,1.8,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:28:17 UTC,44.997845,-93.241295,270,-12,-91,1.4,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:29:17 UTC,44.997845,-93.241295,271,-10,-91,1.1,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:30:17 UTC,44.997845,-93.241295,271,-13,-91,1.1,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:31:16 UTC,44.997845,-93.241295,271,-15,-90,0.9,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:32:17 UTC,44.997845,-93.241295,271,-12,-90,1,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:33:17 UTC,44.997845,-93.241295,271,-12,-90,1,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:34:17 UTC,44.997845,-93.241295,270,-12,-90,1.1,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:35:17 UTC,44.997845,-93.241295,270,-9,-90,1.2,LTE BAND 2,0,93,0.241295
Sat May 29 2021 04:36:17 UTC,44.997845,-93.24128667,270,-9,-90,1,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:37:17 UTC,44.997845,-93.24128667,270,-12,-90,1.1,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:38:16 UTC,44.99784833,-93.24128667,270,-15,-90,1.1,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:39:17 UTC,44.99784833,-93.24128667,270,-11,-90,1.1,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:40:17 UTC,44.99784833,-93.24128667,270,-12,-90,1.1,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:41:16 UTC,44.99784833,-93.24128667,270,-12,-90,1.1,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:42:17 UTC,44.99784833,-93.24128667,270,-11,-91,1.1,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:43:17 UTC,44.99784833,-93.24128667,270,-14,-90,1.1,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:44:17 UTC,44.99784833,-93.24128667,270,-12,-90,1.1,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:46:16 UTC,44.99784833,-93.24128667,269,-12,-90,1.1,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:47:16 UTC,44.99784833,-93.24128667,269,-9,-90,1.4,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:48:17 UTC,44.99784833,-93.24128667,269,-10,-90,1.1,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:49:17 UTC,44.99784833,-93.24128667,269,-13,-91,1.1,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:50:17 UTC,44.99784833,-93.24128667,269,-10,-90,1.1,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:51:17 UTC,44.99784833,-93.24128667,269,-10,-90,1.5,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:52:16 UTC,44.99784833,-93.24128667,269,-12,-90,1.5,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:53:16 UTC,44.99784833,-93.24128667,269,-10,-90,1.8,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:54:17 UTC,44.99784833,-93.24128667,269,-9,-90,1.8,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:55:17 UTC,44.99784833,-93.24128667,269,-13,-90,2.5,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:56:17 UTC,44.99784833,-93.24128667,269,-11,-90,1.6,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:57:17 UTC,44.99784833,-93.24128667,269,-11,-90,1.2,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:58:16 UTC,44.99784833,-93.24128667,269,-11,-90,1.5,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 04:59:16 UTC,44.99782167,-93.24131833,271,-10,-90,1.8,LTE BAND 2,0,93,0.241318333
Sat May 29 2021 05:00:16 UTC,44.99781833,-93.24131833,271,-9,-90,1,LTE BAND 2,0,93,0.241318333
Sat May 29 2021 05:01:17 UTC,44.99781833,-93.24131833,272,-11,-90,1,LTE BAND 2,0,93,0.241318333
Sat May 29 2021 05:02:17 UTC,44.99781833,-93.24131833,272,-9,-90,1.2,LTE BAND 2,0,93,0.241318333
Sat May 29 2021 05:03:17 UTC,44.99781833,-93.24131833,272,-11,-89,1,LTE BAND 2,0,93,0.241318333
Sat May 29 2021 05:04:16 UTC,44.99782167,-93.24131,272,-11,-90,1.8,LTE BAND 2,0,93,0.24131
Sat May 29 2021 05:05:16 UTC,44.99782167,-93.24131,271,-11,-90,1.5,LTE BAND 2,0,93,0.24131
Sat May 29 2021 05:06:16 UTC,44.99781833,-93.24131,271,-11,-90,1.2,LTE BAND 2,0,93,0.24131
Sat May 29 2021 05:07:17 UTC,44.99780333,-93.24127167,271,-12,-90,0.9,LTE BAND 2,0,93,0.241271667
Sat May 29 2021 05:08:17 UTC,44.99780333,-93.24127167,271,-11,-90,0.9,LTE BAND 2,0,93,0.241271667
Sat May 29 2021 05:10:15 UTC,44.99788667,-93.241165,265,-11,-90,0.9,LTE BAND 2,0,93,0.241165
Sat May 29 2021 05:11:15 UTC,44.99788333,-93.241165,265,-12,-90,0.9,LTE BAND 2,0,93,0.241165
Sat May 29 2021 05:12:15 UTC,44.99788333,-93.241165,266,-13,-90,1.1,LTE BAND 2,0,93,0.241165
Sat May 29 2021 05:13:15 UTC,44.997895,-93.241165,263,-9,-90,0.7,LTE BAND 2,0,93,0.241165
Sat May 29 2021 05:14:14 UTC,44.99788333,-93.24117333,264,-9,-90,0.8,LTE BAND 2,0,93,0.241173333
Sat May 29 2021 05:15:15 UTC,44.99788333,-93.24118,264,-12,-90,0.8,LTE BAND 2,0,93,0.24118
Sat May 29 2021 05:16:14 UTC,44.99787833,-93.24118833,264,-16,-90,0.8,LTE BAND 2,0,93,0.241188333
Sat May 29 2021 05:17:15 UTC,44.99787833,-93.241195,264,-13,-90,1,LTE BAND 2,0,93,0.241195
Sat May 29 2021 05:18:15 UTC,44.997875,-93.241195,264,-14,-91,1.4,LTE BAND 2,0,93,0.241195
Sat May 29 2021 05:19:15 UTC,44.99787167,-93.24120333,264,-11,-91,0.8,LTE BAND 2,0,93,0.241203333
Sat May 29 2021 05:20:14 UTC,44.99787167,-93.24120333,264,-11,-90,0.9,LTE BAND 2,0,93,0.241203333
Sat May 29 2021 05:21:15 UTC,44.99787167,-93.24121167,264,-11,-90,0.7,LTE BAND 2,0,93,0.241211667
Sat May 29 2021 05:22:14 UTC,44.99787167,-93.24121167,264,-9,-90,0.8,LTE BAND 2,0,93,0.241211667
Sat May 29 2021 05:23:15 UTC,44.99786833,-93.24121833,264,-9,-90,1.1,LTE BAND 2,0,93,0.241218333
Sat May 29 2021 05:24:17 UTC,44.99786833,-93.24121833,264,-11,-90,0.8,LTE BAND 2,0,93,0.241218333
Sat May 29 2021 05:25:17 UTC,44.99786833,-93.24122667,264,-11,-90,0.8,LTE BAND 2,0,93,0.241226667
Sat May 29 2021 05:26:17 UTC,44.99786333,-93.24122667,264,-9,-90,0.8,LTE BAND 2,0,93,0.241226667
Sat May 29 2021 05:27:17 UTC,44.99786833,-93.24122667,264,-12,-90,1.1,LTE BAND 2,0,93,0.241226667
Sat May 29 2021 05:28:17 UTC,44.99786333,-93.24122667,264,-11,-90,0.9,LTE BAND 2,0,93,0.241226667
Sat May 29 2021 05:29:17 UTC,44.99786333,-93.24123333,264,-10,-90,1.1,LTE BAND 2,0,93,0.241233333
Sat May 29 2021 05:30:16 UTC,44.99786,-93.24123333,265,-10,-90,0.8,LTE BAND 2,0,93,0.241233333
Sat May 29 2021 05:31:16 UTC,44.99786,-93.24123333,265,-11,-91,1.1,LTE BAND 2,0,93,0.241233333
Sat May 29 2021 05:32:17 UTC,44.99786333,-93.24123333,266,-11,-91,1,LTE BAND 2,0,93,0.241233333
Sat May 29 2021 05:33:17 UTC,44.99786333,-93.24123333,266,-9,-90,0.8,LTE BAND 2,0,93,0.241233333
Sat May 29 2021 05:34:17 UTC,44.99786333,-93.24123333,266,-12,-91,0.8,LTE BAND 2,0,93,0.241233333
Sat May 29 2021 05:35:17 UTC,44.99786,-93.24123333,266,-8,-90,0.8,LTE BAND 2,0,93,0.241233333
Sat May 29 2021 05:36:16 UTC,44.99785667,-93.24123333,267,-9,-91,0.8,LTE BAND 2,0,93,0.241233333
Sat May 29 2021 05:37:16 UTC,44.99785667,-93.24124167,267,-10,-90,0.8,LTE BAND 2,0,93,0.241241667
Sat May 29 2021 05:38:17 UTC,44.99785667,-93.24124167,267,-10,-90,0.8,LTE BAND 2,0,93,0.241241667
Sat May 29 2021 05:39:17 UTC,44.99785667,-93.24124167,267,-9,-90,1.2,LTE BAND 2,0,93,0.241241667
Sat May 29 2021 05:40:17 UTC,44.99785667,-93.24124167,267,-10,-90,1,LTE BAND 2,0,93,0.241241667
Sat May 29 2021 05:41:16 UTC,44.99785167,-93.24124167,267,-12,-90,1,LTE BAND 2,0,93,0.241241667
Sat May 29 2021 05:42:16 UTC,44.99785167,-93.24124167,267,-10,-90,1,LTE BAND 2,0,93,0.241241667
Sat May 29 2021 05:43:17 UTC,44.99785167,-93.24124167,267,-12,-90,1,LTE BAND 2,0,93,0.241241667
Sat May 29 2021 05:44:17 UTC,44.99785667,-93.24124167,267,-15,-90,0.9,LTE BAND 2,0,93,0.241241667
Sat May 29 2021 05:45:17 UTC,44.99785667,-93.24124167,267,-11,-91,0.9,LTE BAND 2,0,93,0.241241667
Sat May 29 2021 05:46:17 UTC,44.99786,-93.24124167,268,-11,-91,0.8,LTE BAND 2,0,93,0.241241667
Sat May 29 2021 05:47:16 UTC,44.99785667,-93.24124167,268,-10,-91,0.8,LTE BAND 2,0,93,0.241241667
Sat May 29 2021 05:48:16 UTC,44.99785667,-93.24124833,268,-12,-90,1,LTE BAND 2,0,93,0.241248333
Sat May 29 2021 05:49:17 UTC,44.99785667,-93.24124833,268,-12,-90,1,LTE BAND 2,0,93,0.241248333
Sat May 29 2021 05:50:17 UTC,44.99785667,-93.24124833,268,-11,-90,1,LTE BAND 2,0,93,0.241248333
Sat May 29 2021 05:51:17 UTC,44.99786,-93.24124833,268,-9,-90,0.9,LTE BAND 2,0,93,0.241248333
Sat May 29 2021 05:52:17 UTC,44.99786,-93.24124833,268,-10,-90,0.8,LTE BAND 2,0,93,0.241248333
Sat May 29 2021 05:53:17 UTC,44.99785667,-93.24124833,268,-12,-90,1,LTE BAND 2,0,93,0.241248333
Sat May 29 2021 05:54:17 UTC,44.99785667,-93.24125667,268,-12,-90,0.8,LTE BAND 2,0,93,0.241256667
Sat May 29 2021 05:55:17 UTC,44.99785667,-93.24125667,268,-9,-91,0.8,LTE BAND 2,0,93,0.241256667
Sat May 29 2021 05:56:17 UTC,44.99785167,-93.24125667,268,-9,-90,0.8,LTE BAND 2,0,93,0.241256667
Sat May 29 2021 05:57:17 UTC,44.99785167,-93.24125667,268,-12,-90,0.9,LTE BAND 2,0,93,0.241256667
Sat May 29 2021 05:58:17 UTC,44.99785167,-93.24125667,268,-10,-90,0.9,LTE BAND 2,0,93,0.241256667
Sat May 29 2021 05:59:17 UTC,44.99785167,-93.24125667,268,-13,-90,1.1,LTE BAND 2,0,93,0.241256667
Sat May 29 2021 06:00:16 UTC,44.99785167,-93.24125667,268,-11,-90,1,LTE BAND 2,0,93,0.241256667
Sat May 29 2021 06:01:16 UTC,44.99785167,-93.24125667,269,-10,-90,1,LTE BAND 2,0,93,0.241256667
Sat May 29 2021 06:02:17 UTC,44.99785167,-93.24125667,268,-13,-90,0.9,LTE BAND 2,0,93,0.241256667
Sat May 29 2021 06:03:17 UTC,44.99785167,-93.24125667,268,-10,-90,0.9,LTE BAND 2,0,93,0.241256667
Sat May 29 2021 06:04:17 UTC,44.99785167,-93.24125667,268,-11,-90,1,LTE BAND 2,0,93,0.241256667
Sat May 29 2021 06:05:17 UTC,44.99785167,-93.24125667,268,-11,-90,1.3,LTE BAND 2,0,93,0.241256667
Sat May 29 2021 06:06:17 UTC,44.99785667,-93.24125667,268,-13,-90,1,LTE BAND 2,0,93,0.241256667
Sat May 29 2021 06:07:16 UTC,44.99785667,-93.24125667,268,-10,-90,1,LTE BAND 2,0,93,0.241256667
Sat May 29 2021 06:08:16 UTC,44.99785667,-93.24125667,268,-10,-90,1,LTE BAND 2,0,93,0.241256667
Sat May 29 2021 06:10:16 UTC,44.99785667,-93.24125667,268,-11,-90,1,LTE BAND 2,0,93,0.241256667
Sat May 29 2021 06:11:15 UTC,44.99785667,-93.24125667,268,-9,-90,1,LTE BAND 2,0,93,0.241256667
Sat May 29 2021 06:12:16 UTC,44.99785667,-93.241265,268,-12,-90,1,LTE BAND 2,0,93,0.241265
Sat May 29 2021 06:13:16 UTC,44.99785667,-93.241265,267,-9,-90,0.9,LTE BAND 2,0,93,0.241265
Sat May 29 2021 06:14:16 UTC,44.99785167,-93.241265,267,-9,-90,0.9,LTE BAND 2,0,93,0.241265
Sat May 29 2021 06:15:16 UTC,44.99785167,-93.241265,267,-11,-90,1,LTE BAND 2,0,93,0.241265
Sat May 29 2021 06:16:16 UTC,44.99785167,-93.241265,267,-9,-90,0.9,LTE BAND 2,0,93,0.241265
Sat May 29 2021 06:17:15 UTC,44.99785167,-93.241265,267,-9,-91,1,LTE BAND 2,0,93,0.241265
Sat May 29 2021 06:18:16 UTC,44.99785167,-93.241265,267,-10,-90,1,LTE BAND 2,0,93,0.241265
Sat May 29 2021 06:19:16 UTC,44.99785167,-93.241265,268,-9,-90,1,LTE BAND 2,0,93,0.241265
Sat May 29 2021 06:20:16 UTC,44.99785167,-93.241265,268,-9,-90,1,LTE BAND 2,0,93,0.241265
Sat May 29 2021 06:21:16 UTC,44.99785167,-93.241265,268,-10,-90,1.1,LTE BAND 2,0,93,0.241265
Sat May 29 2021 06:22:15 UTC,44.99785167,-93.241265,268,-11,-90,0.9,LTE BAND 2,0,93,0.241265
Sat May 29 2021 06:23:15 UTC,44.99785167,-93.241265,268,-11,-90,0.9,LTE BAND 2,0,93,0.241265
Sat May 29 2021 06:24:18 UTC,44.99785167,-93.241265,268,-11,-90,1,LTE BAND 2,0,93,0.241265
Sat May 29 2021 06:25:17 UTC,44.99785667,-93.241265,268,-12,-90,0.9,LTE BAND 2,0,93,0.241265
Sat May 29 2021 06:26:17 UTC,44.99785167,-93.24127167,268,-10,-90,0.9,LTE BAND 2,0,93,0.241271667
Sat May 29 2021 06:27:18 UTC,44.99785167,-93.24127167,268,-10,-90,0.9,LTE BAND 2,0,93,0.241271667
Sat May 29 2021 06:28:18 UTC,44.99785167,-93.24127167,268,-9,-90,1.1,LTE BAND 2,0,93,0.241271667
Sat May 29 2021 06:29:18 UTC,44.99785167,-93.24127167,268,-9,-90,1.1,LTE BAND 2,0,93,0.241271667
Sat May 29 2021 06:30:18 UTC,44.99785167,-93.24127167,268,-9,-90,1,LTE BAND 2,0,93,0.241271667
Sat May 29 2021 06:31:18 UTC,44.99785167,-93.24127167,268,-10,-90,1,LTE BAND 2,0,93,0.241271667
Sat May 29 2021 06:32:17 UTC,44.99784833,-93.24127167,268,-11,-90,0.8,LTE BAND 2,0,93,0.241271667
Sat May 29 2021 06:33:18 UTC,44.99784833,-93.24127167,268,-11,-90,1,LTE BAND 2,0,93,0.241271667
Sat May 29 2021 06:34:18 UTC,44.99784833,-93.24127167,268,-9,-90,1,LTE BAND 2,0,93,0.241271667
Sat May 29 2021 06:35:18 UTC,44.99784833,-93.24127167,268,-11,-90,1,LTE BAND 2,0,93,0.241271667
Sat May 29 2021 06:36:18 UTC,44.99784833,-93.24127167,268,-10,-90,1,LTE BAND 2,0,93,0.241271667
Sat May 29 2021 06:37:18 UTC,44.99784833,-93.24127167,268,-12,-90,1,LTE BAND 2,0,93,0.241271667
Sat May 29 2021 06:38:17 UTC,44.99784833,-93.24127167,268,-11,-90,1.1,LTE BAND 2,0,93,0.241271667
Sat May 29 2021 06:39:17 UTC,44.99784833,-93.24128,268,-11,-90,1,LTE BAND 2,0,93,0.24128
Sat May 29 2021 06:40:18 UTC,44.99784833,-93.24128,268,-11,-90,1,LTE BAND 2,0,93,0.24128
Sat May 29 2021 06:41:18 UTC,44.99784833,-93.24128,268,-13,-90,1,LTE BAND 2,0,93,0.24128
Sat May 29 2021 06:42:18 UTC,44.99784833,-93.24128,268,-11,-90,1.1,LTE BAND 2,0,93,0.24128
Sat May 29 2021 06:43:18 UTC,44.99784833,-93.24128,268,-10,-90,1.1,LTE BAND 2,0,93,0.24128
Sat May 29 2021 06:44:18 UTC,44.99784833,-93.24128,268,-10,-90,1,LTE BAND 2,0,93,0.24128
Sat May 29 2021 06:45:17 UTC,44.99785167,-93.24128,268,-10,-90,1,LTE BAND 2,0,93,0.24128
Sat May 29 2021 06:46:18 UTC,44.99784833,-93.24128,268,-10,-90,1.4,LTE BAND 2,0,93,0.24128
Sat May 29 2021 06:47:18 UTC,44.99784833,-93.24128,268,-9,-90,1.1,LTE BAND 2,0,93,0.24128
Sat May 29 2021 06:48:18 UTC,44.99784833,-93.24128,267,-10,-90,1.1,LTE BAND 2,0,93,0.24128
Sat May 29 2021 06:49:18 UTC,44.99785167,-93.24128,267,-9,-90,0.7,LTE BAND 2,0,93,0.24128
Sat May 29 2021 06:50:17 UTC,44.99785167,-93.24128,267,-10,-90,0.9,LTE BAND 2,0,93,0.24128
Sat May 29 2021 06:51:17 UTC,44.99785167,-93.24128,267,-11,-90,0.8,LTE BAND 2,0,93,0.24128
Sat May 29 2021 06:52:18 UTC,44.99784833,-93.24128,267,-10,-90,0.9,LTE BAND 2,0,93,0.24128
Sat May 29 2021 06:53:18 UTC,44.99784833,-93.24128,267,-9,-90,0.9,LTE BAND 2,0,93,0.24128
Sat May 29 2021 06:54:17 UTC,44.99784833,-93.24128,267,-10,-90,0.9,LTE BAND 2,0,93,0.24128
Sat May 29 2021 06:55:18 UTC,44.99784833,-93.24128,267,-8,-90,0.9,LTE BAND 4,0,93,0.24128
Sat May 29 2021 06:56:18 UTC,44.99784833,-93.24128,267,-9,-91,0.9,LTE BAND 4,0,93,0.24128
Sat May 29 2021 06:57:17 UTC,44.99784833,-93.24128,267,-11,-90,0.8,LTE BAND 4,0,93,0.24128
Sat May 29 2021 06:58:17 UTC,44.99784833,-93.24128,267,-9,-90,0.9,LTE BAND 4,0,93,0.24128
Sat May 29 2021 06:59:17 UTC,44.99784833,-93.24128,267,-12,-90,0.8,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:00:18 UTC,44.99784833,-93.24128,267,-13,-90,0.9,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:01:18 UTC,44.99784833,-93.24128,267,-9,-90,0.9,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:02:17 UTC,44.99784833,-93.24128,267,-11,-90,1.1,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:03:17 UTC,44.99784833,-93.24128,267,-11,-91,1.1,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:04:17 UTC,44.99784833,-93.24128,267,-11,-90,0.8,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:05:17 UTC,44.99784833,-93.24128,267,-14,-90,1,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:06:18 UTC,44.99785167,-93.24128,267,-10,-90,1,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:07:18 UTC,44.99785167,-93.24128,267,-13,-90,0.8,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:08:18 UTC,44.99785167,-93.24128,267,-10,-90,0.8,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:09:23 UTC,44.99785167,-93.24128,267,-8,-90,0.7,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:10:22 UTC,44.99785167,-93.24128,267,-10,-91,0.9,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:11:22 UTC,44.99785167,-93.24128,267,-9,-90,1,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:12:23 UTC,44.99785167,-93.24128,267,-9,-90,0.9,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:13:23 UTC,44.99785167,-93.24128,267,-9,-90,0.9,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:14:23 UTC,44.99784833,-93.24128,267,-10,-90,1.2,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:15:22 UTC,44.99784833,-93.24128,267,-11,-90,1.2,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:16:22 UTC,44.99784833,-93.24128,267,-11,-90,1.2,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:17:22 UTC,44.99784833,-93.24128,267,-10,-90,1,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:18:23 UTC,44.99784833,-93.24128,267,-15,-90,1,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:19:23 UTC,44.99784833,-93.24128,267,-15,-90,0.9,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:20:22 UTC,44.99784833,-93.24128,267,-10,-90,0.9,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:21:22 UTC,44.99784833,-93.24128,267,-9,-91,0.9,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:22:22 UTC,44.99784833,-93.24128,267,-9,-90,0.8,LTE BAND 2,0,93,0.24128
Sat May 29 2021 07:23:22 UTC,44.99784833,-93.24128667,267,-11,-91,0.9,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 07:24:23 UTC,44.99784833,-93.24128667,267,-9,-90,0.9,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 07:25:23 UTC,44.99784833,-93.24128667,267,-11,-90,2,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 07:26:23 UTC,44.99784833,-93.24128667,267,-10,-90,1.3,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 07:27:22 UTC,44.99784833,-93.24128667,267,-10,-90,0.9,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 07:28:22 UTC,44.99784833,-93.24128667,267,-10,-91,1,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 07:29:22 UTC,44.99784833,-93.24128667,267,-9,-90,0.8,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 07:30:23 UTC,44.99784833,-93.24128667,268,-14,-90,0.9,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 07:31:23 UTC,44.99784833,-93.24128667,268,-11,-90,1,LTE BAND 2,0,93,0.241286667
Sat May 29 2021 07:32:23 UTC,44.99784833,-93.24128667,268,-9,-90,1.2,LTE BAND 2,0,93,0.241286667
